100,2015,118,2150,13.271,66.878,3.3,281.93,.20013,-.03023,.46541,289.93,.00166,-.00966,9999,-.88304,1.8213,-.36796,0
100,2015,118,2200,13.072,67.919,3.5479,288.88,.15698,0,.54754,296.84,.00083,-.00993,9999,-1.2142,1.9041,-.39863,0
100,2015,118,2210,12.893,69.334,3.9042,287.74,.13828,0,2.3818,301.95,.00138,-.00938,9999,-1.0486,.35874,-.15332,0
100,2015,118,2220,12.832,70.127,2.9646,282.85,.18216,-.03023,1.5057,302.26,.00193,-.00828,9999,-1.2142,-.71746,-.45995,0
100,2015,118,2230,12.666,71.528,2.3042,284.23,.19391,-.15116,.60229,298.96,.00221,-.00745,9999,-.44152,2.7871,-.27597,0
100,2015,118,2240,12.506,73.316,2.7792,287.69,.14959,-.03023,.13688,299.46,.00166,-.01076,9999,-.85544,1.021,-.3373,0
100,2015,118,2250,12.421,73.638,2.4125,296.67,.16654,-.06047,.7118,303.56,.00442,-.00993,9999,-1.0762,.68987,-.49062,0
100,2015,118,2300,12.372,73.629,2.8396,294.3,.16292,0,.32852,305.03,.00304,-.00552,9999,-.30355,1.8765,-.24531,0
100,2015,118,2310,12.24,73.911,2.5354,291.36,.16384,-.03023,.19164,297.57,.00193,-.01131,9999,-.91064,-.19317,-.42929,0
100,2015,118,2320,12.215,74.389,2.8812,298.55,.14412,0,.16426,296.53,.00304,-.008,9999,-1.1038,-.16557,-.18398,0
100,2015,118,2330,12.138,74.779,2.1187,302.23,.12668,0,.41066,295.61,.00221,-.00993,9999,-1.021,.27595,-.49062,0
100,2015,118,2340,12.075,75.649,2.2771,298.08,.13301,-.06047,.62967,295.06,.00248,-.00883,9999,.11038,.5519,-.30664,0
100,2015,118,2350,11.961,76.56,2.1229,293.56,.17155,-.03023,2.4092,289.29,.00386,-.00993,9999,-.80025,0,-.79725,0
100,2015,118,2400,11.943,77.251,2.3333,288.68,.17083,-.03023,2.8472,294.14,.0011,-.00911,9999,-.16557,.46912,-.30664,0
100,2015,119,10,11.902,77.445,2.4667,311.63,.08838,0,3.0115,295.54,.00166,-.00579,9999,.24836,.13798,-.03066,0
100,2015,119,20,11.8,78.281,2.1687,305.09,.13902,-.03023,3.1757,291.89,.00304,-.008,9999,-.99342,-.74507,-.64394,0
100,2015,119,30,11.67,79.398,2.1604,285.65,.1963,-.03023,3.0936,287.19,.00359,-.00966,9999,-.22076,-.16557,-.42929,0
100,2015,119,40,11.643,80.147,2.3979,295.36,.13231,-.06047,3.2305,282.15,.00138,-.01159,9999,.33114,.88305,-.4293,0
100,2015,119,50,11.558,81.143,2.5083,289.01,.15047,-.06047,3.0663,280.23,.00138,-.01242,9999,.22076,.66229,-.36797,0
100,2015,119,100,11.344,82.434,1.6625,284.61,.17996,0,3.1484,279.47,.00331,-.00993,9999,-.11038,.68987,-1.2879,0
100,2015,119,110,11.223,83.52,1.5896,285.48,.18508,-.03023,2.5734,280.73,.00331,-.00855,9999,.11038,.60709,-.82792,0
100,2015,119,120,11.21,83.807,1.3083,276.4,.24885,-.06047,2.4092,281.25,.00359,-.01297,9999,.11039,1.6833,-1.0119,0
100,2015,119,130,11.048,84.634,1.6375,267.22,.27379,-.03023,2.9567,279.46,.00442,-.01518,9999,-.44152,.35874,-1.2879,0
100,2015,119,140,10.907,85.673,1.5542,264.37,.28586,-.03023,2.9294,279.19,.00469,-.01131,9999,-.0276,1.2694,-.82792,0
100,2015,119,150,10.826,86.443,1.5833,265.47,.27568,-.12093,2.8746,279.09,.00193,-.01407,9999,.41392,2.6491,-.45995,0
100,2015,119,200,10.815,87.388,1.425,275.55,.21016,-.1814,2.9841,279,.00386,-.01269,9999,.24835,1.7109,-.70526,0
100,2015,119,210,10.786,87.917,1.3812,265.96,.29148,-.06047,3.1483,278.58,.00524,-.01352,9999,-.02759,1.7937,-.82791,0
100,2015,119,220,10.761,88.2,1.2771,253.32,.33056,-.0907,3.2031,278.96,.00276,-.01021,9999,.49671,1.5177,-.55194,0
100,2015,119,230,10.692,88.205,1.4875,265.09,.28328,-.03023,3.0662,278.33,.00469,-.01242,9999,-.41392,1.6557,-.85857,0
100,2015,119,240,10.624,88.494,1.1875,257.82,.32949,-.06047,2.6008,278.4,.00193,-.01407,9999,.19316,2.042,-.85858,0
100,2015,119,250,10.583,88.96,1.4625,263.36,.2807,-.03023,2.6008,278.2,.00276,-.01131,9999,-.13798,.85545,-.70526,0
100,2015,119,300,10.589,88.96,1.9375,266.66,.26642,-.15117,2.5734,278.31,.00469,-.01463,9999,-.13798,1.2142,-.70526,0
100,2015,119,310,10.569,89.135,1.9688,264.33,.27963,0,2.6008,278.8,.00579,-.00855,9999,-.22076,1.8213,-.49062,0
100,2015,119,320,10.574,89.155,1.9771,262.1,.29943,-.0907,2.6008,279.2,.00386,-.0149,9999,-.22076,.74506,-.82791,0
100,2015,119,330,10.543,89.1,1.7708,267.05,.25555,-.03023,1.9438,280.67,.00276,-.00993,9999,.74507,.19317,-.82792,0
100,2015,119,340,10.509,89.742,1.2792,268.15,.24565,-.03023,1.9711,280.98,.00193,-.01269,9999,.35874,1.8765,-1.0119,0
100,2015,119,350,10.467,89.739,1.0187,265.51,.26345,-.0907,2.0806,280.48,.00497,-.01131,9999,-.08278,1.9868,-1.0119,0
100,2015,119,400,10.359,89.738,1.0292,260.06,.30682,-.0907,2.5187,280.29,.00579,-.00966,9999,-.11038,.80025,-.82791,0
100,2015,119,410,10.265,90.223,1.1,257.08,.30563,-.06047,2.3544,280.13,.00304,-.01518,9999,.05519,2.7871,-.61327,0
100,2015,119,420,10.303,90.499,1.1625,260.93,.25738,-.03023,2.6282,280.27,.00745,-.01242,9999,-.60708,1.9316,-.88923,0
100,2015,119,430,10.346,90.499,1.2417,261.73,.30057,-.0907,2.6282,280.57,.00745,-.01269,9999,-.22076,2.3732,-.95056,0
100,2015,119,440,10.251,90.5,.98542,263.46,.27076,-.0907,2.2449,280.46,.00276,-.0138,9999,-.05519,-.19316,-1.0732,0
100,2015,119,450,10.22,90.765,1.2625,265.69,.25984,-.03023,2.7103,282.38,.00248,-.01269,9999,.33114,.71747,-.64393,0
100,2015,119,500,10.186,91.264,.84583,261.93,.29752,-.03023,2.8746,282.9,.00497,-.01269,9999,.02759,2.4835,-.88924,0
100,2015,119,510,9.9113,91.265,.67083,237.2,.43217,-.0907,2.6556,283.05,.00414,-.0138,9999,.11038,.4967,-1.4105,0
100,2015,119,520,9.6292,91.712,.7,244.91,.39846,-.03023,2.6829,285.65,.00221,-.01269,9999,.63468,2.6491,-.82791,0
100,2015,119,530,9.5457,92.351,.675,232.71,.46036,.3628,3.2579,290.51,.00138,-.00966,9999,.82785,3.7805,.82792,0
100,2015,119,540,9.3449,92.816,.71042,226.6,.46572,3.4164,3.4769,295.89,-.00855,-.01601,9999,1.1038,5.4914,3.1584,0
100,2015,119,550,9.2031,93.579,.41875,218.28,.46339,5.2606,6.9812,300.3,-.0276,-.01766,9999,2.4836,10.459,5.5195,0
100,2015,119,600,9.1925,94.018,.5875,233.95,.4612,21.496,13.88,305.69,-.03311,-.02125,9999,7.5611,26.988,25.359,0
100,2015,119,610,9.4783,94.341,.47292,247.91,.4209,46.71,27.322,310.01,-.03974,-.02539,9999,18.323,54.721,55.808,0
100,2015,119,620,9.8842,94.327,.62292,238.46,.46482,69.294,34.769,308.78,-.06623,-.03063,9999,29.803,90.319,83.313,0
100,2015,119,630,10.652,94.341,.59167,251.83,.38796,97.079,43.858,298.88,-.10679,-.03256,9999,40.013,128.1,114.31,0
100,2015,119,640,11.403,92.897,.74792,259.6,.29654,123.62,50.127,283.47,-.13549,-.03311,9999,51.52,167.34,144.61,0
100,2015,119,650,12.412,88.326,.66875,274.24,.29625,157.21,53.741,284.23,-.18958,-.03311,9999,62.393,206.33,178.55,0
100,2015,119,700,12.92,83.054,.81458,236.34,.40642,197.91,58.04,285.44,-.24946,-.03311,9999,73.375,244.6,211.83,0
100,2015,119,710,13.491,78.718,.79167,247.93,.33283,238.33,61.188,286.19,-.30299,-.03449,9999,86.29,285.55,255.09,0
100,2015,119,720,13.673,75.857,1.3062,255.34,.32577,277.08,65.075,287.23,-.36066,-.04277,9999,99.231,335.36,309.21,0
100,2015,119,730,13.917,73.87,1.2188,242.18,.3753,292.47,67.264,288.33,-.40647,-.04719,9999,104.06,358.76,306.17,0
100,2015,119,740,14.148,72.202,1.1833,271.08,.26901,320.56,71.426,290.25,-.46883,-.05602,9999,116.48,404.48,327.3,0
100,2015,119,750,14.474,69.684,1.4458,295.79,.18639,391.97,84.321,294.78,-.54831,-.0665,9999,145.2,500.41,402.83,0
100,2015,119,800,14.392,68.105,2.1542,319.57,.11358,453.98,99.16,298.71,-.63579,-.07589,9999,169.43,584.77,474.98,0
100,2015,119,810,14.561,66.494,2.5458,296.99,.12188,474.48,101.02,301.96,-.71168,-.09189,9999,176.44,616.2,490.89,0
100,2015,119,820,14.596,65.759,2.6021,291.95,.14332,502.45,108.14,301.01,-.78701,-.10265,9999,186.4,658.11,515.27,0
100,2015,119,830,14.857,64.862,2.4375,287.7,.17364,511.03,116.74,304.53,-.82785,-.11093,9999,188.5,671.06,524.75,0
100,2015,119,840,15.228,63.941,2.075,304.23,.12114,622.73,163.3,317.25,-.96471,-.12749,9999,237.07,825.8,638.53,0
100,2015,119,850,15.621,62.147,2.2271,289.3,.18201,642.05,168.56,315.94,-1.0428,-.12914,9999,242,852.87,656.04,0
100,2015,119,900,16.432,60.045,2.0021,298.74,.17122,760.14,216.69,332.59,-1.1888,-.14598,9999,292.56,1012.4,776.06,0
100,2015,119,910,16.341,58.345,2.3292,275.61,.22571,650.79,186.41,322.52,-1.1369,-.14267,9999,243.97,867.28,661.07,0
100,2015,119,920,15.852,58.045,1.9688,279.74,.22157,313.54,190.16,322.49,-.79969,-.09299,9999,110.52,428.02,314.51,0
100,2015,119,930,15.619,59.028,2.4021,274.75,.23691,266.74,173.35,320.69,-.7365,-.08223,9999,94.429,366.18,267.94,0
100,2015,119,940,16.188,57.394,2.1312,297.54,.17845,788.23,136.64,308.04,-1.4175,-.19399,9999,293.72,1050,800.89,0
100,2015,119,950,17.208,53.199,2.2292,312.87,.15236,815.95,161.08,315.16,-1.4962,-.19344,9999,302.38,1088.9,824.1,0
100,2015,119,1000,16.927,51.807,2.4917,310.56,.14249,808.76,118.3,309.73,-1.5351,-.1962,9999,298.6,1086.3,814.66,0
100,2015,119,1010,17.619,50.461,2.1208,284.33,.20778,807.62,162.7,314.04,-1.553,-.19648,9999,296.67,1083.4,811.97,0
100,2015,119,1020,17.433,50.102,2.6458,288.46,.19478,882.05,122.35,312.73,-1.6819,-.21855,9999,326.09,1185.4,885.04,0
100,2015,119,1030,18.232,48.443,2.2958,315.51,.10432,932.69,154.68,318.99,-1.7768,-.24256,9999,344.66,1250.8,936.52,0
100,2015,119,1040,18.304,47.727,2.3521,282.21,.20771,855.95,143.84,315.91,-1.7045,-.22573,9999,314.66,1154.4,856.73,0
100,2015,119,1050,18.282,47.85,2.4937,324.94,.1263,946.9,244.89,330.88,-1.8207,-.2409,9999,353.79,1277.5,948.48,0
100,2015,119,1100,18.838,47.293,2.0792,286.58,.21397,622.86,388.73,351.7,-1.3204,-.15757,9999,230.28,840.38,624.86,0
100,2015,119,1110,18.321,48.577,2.3208,282.32,.23422,683.45,308.3,336.43,-1.4648,-.18434,9999,253.96,933.88,684.48,0
100,2015,119,1120,18.455,48.743,2.3,282.18,.20325,707.94,220.06,325.43,-1.5602,-.20006,9999,256.36,960.42,709.62,0
100,2015,119,1130,19.253,47.928,2.2542,263.72,.26618,1095.8,269.53,332.58,-2.0934,-.27347,9999,408.71,1470.6,1096.1,0
100,2015,119,1140,19.421,46.934,2.5313,281.45,.23242,806.95,320.94,345,-1.6433,-.20917,9999,302.25,1099,802.16,0
100,2015,119,1150,18.947,47.962,2.5708,300.58,.20621,682.57,346.76,347.41,-1.4543,-.18323,9999,250.04,915.88,681.87,0
100,2015,119,1200,18.868,48.234,2.85,294.57,.10732,1074.1,273.3,334.36,-2.0983,-.27016,9999,400.87,1455.6,1069.9,0
100,2015,119,1210,19.391,47.23,2.3625,282.01,.2127,706.19,346.7,350.82,-1.5089,-.19399,9999,258.04,949.3,703.73,0
100,2015,119,1220,19.729,47.084,1.6667,289.03,.20783,615.33,303.5,341.43,-1.3966,-.17633,9999,223.77,834.83,615.69,0
100,2015,119,1230,19.223,47.289,1.8687,273.95,.28953,475.81,306.87,344.76,-1.1651,-.14542,9999,173.32,654.58,474.61,0
100,2015,119,1240,20.172,46.319,1.7562,252.56,.33805,701.8,309.33,343.97,-1.5061,-.19096,9999,256.52,948.02,701.76,0
100,2015,119,1250,20.395,45.264,1.7958,271.53,.28953,649.1,302.62,347.79,-1.4231,-.17964,9999,239.36,885.9,649.75,0
100,2015,119,1300,20.699,44.755,1.7333,252.56,.32151,674.77,298.19,346.39,-1.4609,-.18489,9999,244.71,906.8,677.05,0
